@relation LinkDisambiguator

@attribute occurances numeric
@attribute maxDisambigConfidence numeric
@attribute avgDisambigConfidence numeric
@attribute relatednessToContext numeric
@attribute relatednessToOtherTopics numeric
@attribute maxLinkProbability numeric
@attribute avgLinkProbability numeric
@attribute generality numeric
@attribute firstOccurance numeric
@attribute lastOccurance numeric
@attribute spread numeric
@attribute isValidLink {TRUE,FALSE}

@data
0.693147,0.956596,0.956596,0.278136,0.351491,0.017646,0.017646,0.75,0.866991,0.866991,0,FALSE
1.098612,0.408971,0.408971,0.171661,0.114344,0.016178,0.016178,0.75,0.038697,0.457268,0.418571,FALSE
0.693147,0.959581,0.959581,0.269706,0.322212,0.21875,0.21875,?,0.347496,0.347496,0,FALSE
1.098612,0.952157,0.952157,0.62884,0.589672,0.632653,0.632653,0.75,0.216529,0.228294,0.011765,TRUE
0.693147,0.952157,0.952157,0.46564,0.389659,0.3594,0.3594,0.8125,0.112008,0.112008,0,FALSE
1.098612,0.952157,0.952157,0.433355,0.442426,0.008,0.008,0.625,0.260282,0.995139,0.734857,FALSE
0.693147,0.952157,0.952157,0.388752,0.344753,0.066079,0.066079,0.75,0.401556,0.401556,0,FALSE
0.693147,0.408971,0.408971,0.177116,0.078845,0.011278,0.011278,0.8125,0.942149,0.942149,0,FALSE
0.693147,0.952157,0.952157,0.36176,0.436313,0.098462,0.098462,?,0.30948,0.30948,0,FALSE
0.693147,0.952157,0.952157,0.710118,0.715189,1,1,0.6875,0.474283,0.474283,0,TRUE
0.693147,0.408971,0.408971,0,0.010346,0.011123,0.011123,0.6875,0.998542,0.998542,0,FALSE
0.693147,0.952157,0.952157,0.614797,0.647912,0.642857,0.642857,?,0.317258,0.317258,0,TRUE
0.693147,0.408971,0.408971,0.068935,0.030763,0.026316,0.026316,0.75,0.2807,0.2807,0,FALSE
2.079442,0.952157,0.952157,0.66178,0.642459,0.859938,0.859938,0.8125,0.084784,0.681575,0.596791,FALSE
0.693147,0.952157,0.952157,0.48633,0.449966,0.508772,0.508772,0.8125,0.110744,0.110744,0,FALSE
0.693147,0.408971,0.408971,0.027295,0.005287,0.094864,0.094864,0.75,0.300924,0.300924,0,FALSE
0.693147,0.952157,0.952157,0.551949,0.468043,0.552404,0.552404,0.6875,0.376373,0.376373,0,FALSE
0.693147,0.408971,0.408971,0.043383,0.0312,0.216578,0.216578,?,0.550413,0.550413,0,FALSE
0.693147,0.408971,0.408971,0,0.008743,0.125,0.125,?,0.878367,0.878367,0,FALSE
0.693147,0.951811,0.951811,0.301472,0.383312,0.005597,0.005597,0.5625,0.799514,0.799514,0,FALSE
1.791759,0.952157,0.952157,0.50671,0.502511,0.141343,0.139489,0.75,0.237919,0.465824,0.227905,FALSE
1.098612,0.952157,0.952157,0.432635,0.373124,0.095938,0.095938,0.8125,0.100049,0.357025,0.256976,FALSE
2.995732,0.952157,0.919438,0.587172,0.525912,0.12691,0.108229,?,0.077978,0.985999,0.908021,TRUE
0.693147,0.952157,0.952157,0.609033,0.624973,0.467391,0.467391,0.6875,0.398055,0.398055,0,TRUE
1.098612,0.952157,0.952157,0.478739,0.481885,0.040189,0.040189,?,0.928148,0.934565,0.006417,TRUE
1.94591,0.408971,0.408971,0.146742,0.092691,0.02451,0.02451,?,0.085561,0.869227,0.783666,FALSE
0.693147,0.408971,0.408971,0.017716,0.005956,0.022184,0.022184,?,0.313077,0.313077,0,FALSE
1.791759,0.952157,0.952157,0.6193,0.614665,0.429421,0.429421,0.75,0.104132,0.868352,0.76422,TRUE
0.693147,0.952157,0.952157,0.558104,0.522919,0.196275,0.196275,?,0.794263,0.794263,0,FALSE
2.197225,0.952157,0.952157,0.678542,0.658545,0.428571,0.070038,?,0.011862,0.835975,0.824113,TRUE
0.693147,0.952157,0.952157,0.659363,0.656192,0.736842,0.736842,0.6875,0.164511,0.164511,0,TRUE
0.693147,0.915588,0.915588,0.399305,0.457918,0.36,0.36,?,0.033641,0.033641,0,FALSE
0.693147,0.952157,0.952157,0.484571,0.470453,0.036885,0.036885,0.75,0.20982,0.20982,0,FALSE
1.609438,0.952157,0.952157,0.534637,0.467806,0.019624,0.019624,0.75,0.094215,0.983374,0.889159,FALSE
1.386294,0.952157,0.952157,0.495789,0.507634,0.325581,0.325581,0.6875,0.193194,0.738162,0.544968,FALSE
1.386294,0.952157,0.952157,0.649824,0.723855,0.685185,0.685185,0.625,0.532037,0.896354,0.364317,TRUE
0.693147,0.915588,0.915588,0.583681,0.547266,0.034749,0.034749,0.6875,0.913077,0.913077,0,FALSE
0.693147,0.951811,0.951811,0.295933,0.32457,0.222558,0.222558,0.625,0.266796,0.266796,0,FALSE
0.693147,0.408971,0.408971,0.029899,0.016825,0.234201,0.234201,?,0.604375,0.604375,0,FALSE
0.693147,0.952157,0.952157,0.400858,0.438245,0.026247,0.026247,?,0.146816,0.146816,0,FALSE
0.693147,0.952157,0.952157,0.46746,0.497801,0.089744,0.089744,?,0.498201,0.498201,0,FALSE
1.791759,0.952157,0.952157,0.668324,0.657225,0.304954,0.304954,0.6875,0.128342,0.953233,0.824891,TRUE
0.693147,0.952157,0.952157,0.523644,0.553814,0.253136,0.253136,0.6875,0.595527,0.595527,0,TRUE
1.098612,0.208971,0.208971,0.05702,0.025125,0.05977,0.05977,?,0.192708,0.212737,0.020029,FALSE
1.386294,0.952157,0.952157,0.528248,0.530781,0.185366,0.185366,0.6875,0.27263,0.31823,0.0456,FALSE
1.098612,0.952157,0.952157,0.472048,0.398833,0.216768,0.216768,?,0.012543,0.133009,0.120467,FALSE
1.94591,0.952157,0.952157,0.711761,0.752119,0.59434,0.585027,0.6875,0.026738,0.821779,0.795041,TRUE
1.94591,0.657067,0.657067,0.598996,0.560379,0.019093,0.019093,0.8125,0.027516,0.822557,0.795041,FALSE
0.693147,0.952157,0.952157,0.440144,0.244229,0.011494,0.011494,0.625,0.233836,0.233836,0,FALSE
0.693147,0.408971,0.408971,0.065902,0.034919,0.277778,0.277778,0.75,0.560039,0.560039,0,FALSE
0.693147,0.408971,0.408971,0.040419,0.018875,0.013868,0.013868,0.6875,0.922411,0.922411,0,FALSE
0.693147,0.308971,0.308971,0.145488,0.104432,0.008424,0.008424,0.8125,0.662907,0.662907,0,FALSE
1.098612,0.915588,0.915588,0.627055,0.567291,0.27619,0.27619,0.75,0.417015,0.67895,0.261935,TRUE
0.693147,0.851811,0.851811,0.28308,0.15054,0.02692,0.02692,0.875,0.207292,0.207292,0,FALSE
1.098612,0.951811,0.951811,0.284847,0.361631,0.04164,0.04164,0.875,0.067477,0.99475,0.927273,FALSE
2.564949,0.952157,0.952157,0.627715,0.616135,0.07749,0.07749,0.75,0.088478,0.95158,0.863102,TRUE
0.693147,0.408971,0.408971,0.063677,0.00773,0.018182,0.018182,0.75,0.352747,0.352747,0,FALSE
0.693147,0.208971,0.208971,0.018769,0.006309,0.007905,0.007905,?,0.885075,0.885075,0,FALSE
0.693147,0.208971,0.208971,0,0,0.024441,0.024441,0.75,0.507535,0.507535,0,FALSE
2.197225,0.952157,0.952157,0.674911,0.609294,0.228116,0.20189,0.75,0.021877,0.758969,0.737093,TRUE
0.693147,0.394784,0.394784,0.215425,0.137592,0.011321,0.011321,?,0.649003,0.649003,0,FALSE
0.693147,0.408971,0.408971,0,0,0.222222,0.222222,0.625,0.359456,0.359456,0,FALSE
0.693147,0.952157,0.952157,0.378509,0.331967,0.13781,0.13781,0.75,0.036655,0.036655,0,FALSE
2.397895,0.408971,0.408971,0.059852,0.041311,0.023306,0.017764,?,0.763442,0.87613,0.112688,FALSE
0.693147,0.952157,0.952157,0.596336,0.587986,0.7,0.7,0.6875,0.589694,0.589694,0,TRUE
0.693147,0.952157,0.952157,0.382237,0.205158,0.424242,0.424242,0.6875,0.232961,0.232961,0,FALSE
0.693147,0.952157,0.952157,0.625048,0.627376,0.052632,0.052632,0.6875,0.525134,0.525134,0,FALSE
1.94591,0.952157,0.351858,0.508717,0.550949,0.636364,0.117246,0.6875,0.525134,0.732815,0.207681,FALSE
0.693147,0.952157,0.952157,0.439302,0.489514,0.042729,0.042729,0.5625,0.796694,0.796694,0,FALSE
1.386294,0.952157,0.952157,0.572471,0.587795,0.625,0.430556,0.6875,0.192708,0.737968,0.54526,FALSE
0.693147,0.408971,0.408971,0.115474,0.027503,0.010593,0.010593,0.8125,0.954302,0.954302,0,FALSE
1.098612,0.408971,0.408971,0.157902,0.091324,0.005192,0.005192,0.625,0.159456,0.941565,0.78211,FALSE
1.098612,0.952157,0.952157,0.566901,0.587712,0.139774,0.139774,0.75,0.178026,0.954886,0.77686,FALSE
0.693147,0.952157,0.952157,0.570489,0.566035,1,1,0.75,0.208264,0.208264,0,TRUE
1.609438,0.408971,0.408971,0,0,0.008204,0.008204,0.625,0.336509,0.945455,0.608945,FALSE
0.693147,0.408971,0.408971,0.06872,0.007228,0.064286,0.064286,0.5625,0.541468,0.541468,0,FALSE
0.693147,0.952157,0.952157,0.69913,0.649685,0.620462,0.620462,0.6875,0.912299,0.912299,0,FALSE
1.098612,0.952157,0.952157,0.664471,0.604369,0.299012,0.299012,0.8125,0.002917,0.008945,0.006028,FALSE
0.693147,0.952157,0.952157,0.591636,0.605816,0.526316,0.526316,0.625,0.024307,0.024307,0,TRUE
0.693147,0.952157,0.952157,0.567437,0.559649,0.575419,0.575419,0.8125,0.371026,0.371026,0,FALSE
1.609438,0.408971,0.408971,0.092066,0.060796,0.062595,0.062595,?,0.884103,0.932912,0.048809,FALSE
0.693147,0.408971,0.408971,0.048267,0.028381,0.034853,0.034853,?,0.32737,0.32737,0,FALSE
1.609438,0.952157,0.952157,0.723304,0.677743,0.64676,0.64676,0.6875,0.045698,0.755372,0.709674,TRUE
1.609438,0.952157,0.952157,0.57731,0.511492,0.037764,0.037764,?,0.071561,0.902771,0.831211,TRUE
0.693147,0.915588,0.915588,0.614489,0.535983,0.140541,0.140541,0.75,0.330481,0.330481,0,TRUE
0.693147,0.915588,0.915588,0.355268,0.360784,0.105263,0.105263,0.5625,0.88595,0.88595,0,FALSE
1.609438,0.952157,0.952157,0.532888,0.541396,0.359259,0.339444,?,0.883325,0.932134,0.048809,TRUE
1.386294,0.952157,0.952157,0.505054,0.484109,0.269962,0.269962,?,0.262907,0.99718,0.734273,TRUE
1.386294,0.408971,0.408971,0.111997,0.071007,0.052277,0.052277,?,0.815848,0.900826,0.084978,FALSE
1.098612,0.952157,0.952157,0.601293,0.552698,0.432877,0.432877,0.8125,0.79475,0.837822,0.043072,FALSE
0.693147,0.508971,0.508971,0.2105,0.072619,0.132743,0.132743,?,0.303452,0.303452,0,FALSE
0.693147,0.408971,0.408971,0,0,0.018519,0.018519,0.6875,0.098007,0.098007,0,FALSE
1.098612,0.408971,0.408971,0.113574,0.068445,0.093176,0.093176,0.5625,0.797278,0.799028,0.00175,FALSE
0.693147,0.952157,0.952157,0.576736,0.545066,0.068182,0.068182,0.75,0.794263,0.794263,0,TRUE
1.098612,0.952157,0.952157,0.618996,0.651138,0.694444,0.694444,0.75,0.531065,0.542149,0.011084,TRUE
1.386294,0.408971,0.408971,0.053583,0.006682,0.013793,0.013793,0.75,0.653087,0.743024,0.089937,FALSE
0.693147,0.867103,0.867103,0.26577,0.307513,0.179283,0.179283,0.5625,0.267769,0.267769,0,FALSE
1.386294,0.408971,0.408971,0.121852,0.047761,0.040816,0.040816,0.6875,0.220904,0.23228,0.011376,FALSE
1.098612,0.408971,0.408971,0.03141,0,0.007582,0.007582,0.8125,0.973554,0.974623,0.00107,FALSE
0.693147,0.952157,0.952157,0.630339,0.61362,0.110345,0.110345,?,0.12912,0.12912,0,FALSE
0.693147,0.208971,0.208971,0,0,0.007318,0.007318,?,0.654934,0.654934,0,FALSE
0.693147,0.952157,0.952157,0.698272,0.655057,0.426471,0.426471,0.6875,0.093048,0.093048,0,TRUE
2.079442,0.952157,0.952157,0.562591,0.542211,0.067797,0.047533,0.8125,0.159456,0.996014,0.836558,FALSE
1.94591,0.952157,0.952157,0.508907,0.483952,0.063689,0.056885,0.8125,0.117258,0.965192,0.847934,TRUE
1.386294,0.952157,0.952157,0.536584,0.522569,0.215385,0.215385,0.75,0.336509,0.385318,0.048809,TRUE
0.693147,0.952157,0.952157,0.588505,0.570738,0.054054,0.054054,0.6875,0.399125,0.399125,0,TRUE
0.693147,0.952157,0.952157,0.519227,0.531465,0.155071,0.155071,0.6875,0.520856,0.520856,0,FALSE
0.693147,0.408971,0.408971,0.14516,0.193467,0.896271,0.896271,0.6875,0.557803,0.557803,0,FALSE
1.098612,0.952157,0.952157,0.694921,0.636647,0.56985,0.376474,0.75,0.112883,0.126689,0.013807,TRUE
1.098612,0.952157,0.952157,0.608054,0.566189,0.608696,0.330664,?,0.371512,0.371706,0.000194,TRUE
0.693147,0.952157,0.952157,0.684078,0.662074,0.545455,0.545455,0.625,0.113661,0.113661,0,FALSE
0.693147,0.408971,0.408971,0.177231,0.039776,0.666667,0.666667,0.625,0.348371,0.348371,0,FALSE
0.693147,0.408971,0.408971,0.062166,0.060982,0.013033,0.013033,?,0.969178,0.969178,0,FALSE
1.609438,0.951811,0.770189,0.304771,0.16901,0.014902,0.013056,?,0.469616,0.653962,0.184346,FALSE
2.772589,0.952157,0.952157,0.71336,0.717536,0.298056,0.28154,0.6875,0.026738,0.821779,0.795041,FALSE
0.693147,0.36033,0.36033,0.359976,0.189267,0.01604,0.01604,?,0.758483,0.758483,0,FALSE
0.693147,0.594784,0.594784,0.231946,0.080439,0.037688,0.037688,?,0.265824,0.265824,0,FALSE
1.098612,0.952157,0.952157,0.462292,0.439692,0.064563,0.064563,0.75,0.258532,0.992124,0.733593,TRUE
1.098612,0.952157,0.952157,0.635739,0.60559,0.518182,0.518182,0.625,0.53544,0.577151,0.041711,TRUE
1.098612,0.952157,0.933872,0.50074,0.485247,0.010901,0.009837,?,0.436655,0.89791,0.461254,TRUE
1.386294,0.952157,0.952157,0.34374,0.444035,0.348837,0.348837,0.6875,0.576082,0.613418,0.037336,FALSE
4.26268,0.952157,0.952157,0.753589,0.840874,0.60274,0.584661,0.625,0.000486,0.986777,0.986291,TRUE
2.70805,0.952157,0.952157,0.728218,0.720321,0.427729,0.183323,?,0.00807,0.915605,0.907535,TRUE
0.693147,0.952157,0.952157,0.608018,0.565367,0.348624,0.348624,0.6875,0.333009,0.333009,0,FALSE
0.693147,0.408971,0.408971,0,0,0.006369,0.006369,?,0.032377,0.032377,0,FALSE
0.693147,0.408971,0.408971,0.047689,0.008093,0.138889,0.138889,0.6875,0.371706,0.371706,0,FALSE
1.94591,0.952157,0.952157,0.721362,0.745038,0.545455,0.545455,0.6875,0.059601,0.73544,0.675839,TRUE
1.791759,0.952157,0.952157,0.656954,0.662363,0.9,0.77,0.8125,0.237919,0.465824,0.227905,FALSE
0.693147,0.408971,0.408971,0,0,0.01593,0.01593,0.8125,0.423821,0.423821,0,FALSE
1.098612,0.952157,0.952157,0.4621,0.389291,0.110892,0.110892,0.8125,0.115994,0.387166,0.271172,FALSE
1.386294,0.952157,0.952157,0.543678,0.555039,0.13969,0.078192,0.75,0.521731,0.55858,0.03685,FALSE
1.386294,0.952157,0.952157,0.55746,0.614127,0.733333,0.525926,0.75,0.534759,0.61157,0.076811,TRUE
3.218876,0.952157,0.933872,0.747403,0.78247,0.567901,0.290503,0.75,0.015459,0.832766,0.817307,TRUE
0.693147,0.298494,0.298494,0.259769,0.341387,0.01571,0.01571,?,0.039864,0.039864,0,FALSE
0.693147,0.952157,0.952157,0.705769,0.735095,0.757576,0.757576,0.625,0.02528,0.02528,0,TRUE
0.693147,0.952157,0.952157,0.454712,0.435009,0.3,0.3,?,0.871755,0.871755,0,FALSE
0.693147,0.408971,0.408971,0,0.010518,0.010507,0.010507,?,0.199028,0.199028,0,FALSE
1.098612,0.408971,0.408971,0.045168,0.007093,0.006135,0.006135,0.75,0.208653,0.96665,0.757997,FALSE
0.693147,0.408971,0.408971,0.030492,0.018071,0.241882,0.241882,?,0.539232,0.539232,0,FALSE
0.693147,0.952157,0.952157,0.579121,0.579977,0.087824,0.087824,0.625,0.02528,0.02528,0,FALSE
1.386294,0.952157,0.952157,0.598828,0.582702,0.123162,0.123162,?,0.85124,0.923286,0.072047,TRUE
0.693147,0.952157,0.952157,0.573005,0.538166,0.666667,0.666667,0.6875,0.334468,0.334468,0,TRUE
1.386294,0.951811,0.951811,0.30253,0.176541,0.022081,0.022081,0.75,0.429752,0.702285,0.272533,FALSE
0.693147,0.952157,0.952157,0.572247,0.554948,0.5,0.5,0.625,0.760039,0.760039,0,FALSE
0.693147,0.952157,0.952157,0.619706,0.582141,0.633663,0.633663,0.625,0.758483,0.758483,0,FALSE
0.693147,0.952157,0.952157,0.631338,0.569022,0.039642,0.039642,0.6875,0.747691,0.747691,0,FALSE
0.693147,0.952157,0.952157,0.637874,0.549747,0.473763,0.473763,0.625,0.335343,0.335343,0,FALSE
0.693147,0.952157,0.952157,0.483677,0.460534,0.008554,0.008554,?,0.34701,0.34701,0,FALSE
0.693147,0.952157,0.952157,0.589274,0.591777,0.077077,0.077077,0.6875,0.248906,0.248906,0,FALSE
1.098612,0.952157,0.952157,0.707924,0.746621,0.5,0.5,0.75,0.05824,0.194069,0.135829,TRUE
1.791759,0.952157,0.952157,0.557109,0.531161,0.167859,0.154068,0.75,0.035391,0.527564,0.492173,FALSE
0.693147,0.408971,0.408971,0.104884,0.012702,0.02963,0.02963,0.8125,0.365581,0.365581,0,FALSE
2.079442,0.952157,0.952157,0.620503,0.606472,0.459512,0.459512,0.75,0.682902,0.973863,0.290961,TRUE
1.098612,0.494784,0.494784,0.247029,0.263751,0.355342,0.355342,0.5625,0.08981,0.78342,0.69361,FALSE
0.693147,0.408971,0.408971,0.029949,0.024726,0.20339,0.20339,?,0.331031,0.331031,0,FALSE
0.693147,0.408971,0.408971,0.013101,0.017468,0.011123,0.011123,0.6875,0.994934,0.994934,0,FALSE
0.693147,0.952157,0.952157,0.547862,0.458338,0.100173,0.100173,0.8125,0.736327,0.736327,0,FALSE
0.693147,0.694784,0.694784,0.255455,0.224493,0.247104,0.247104,0.6875,0.04502,0.04502,0,FALSE
0.693147,0.408971,0.408971,0.095597,0.207102,0.022278,0.022278,?,0.638803,0.638803,0,FALSE
1.609438,0.952157,0.952157,0.635038,0.611584,0.891831,0.891831,0.6875,0.549223,0.928152,0.378929,TRUE
1.098612,0.952157,0.952157,0.531827,0.510426,0.151234,0.151234,0.8125,0.192631,0.839839,0.647208,FALSE
0.693147,0.952157,0.952157,0.44339,0.401419,0.056638,0.056638,0.75,0.265055,0.265055,0,TRUE
0.693147,0.952157,0.952157,0.535958,0.429215,0.916667,0.916667,0.6875,0.955671,0.955671,0,TRUE
0.693147,0.408971,0.408971,0.091004,0.068615,0.147601,0.147601,0.75,0.64928,0.64928,0,FALSE
1.098612,0.952157,0.575508,0.595702,0.526792,0.583333,0.295476,0.4375,0.656765,0.657571,0.000806,TRUE
0.693147,0.408971,0.408971,0.052219,0.07745,0.076923,0.076923,0.75,0.252274,0.252274,0,FALSE
0.693147,0.408971,0.408971,0,0.005832,0.079646,0.079646,?,0.591249,0.591249,0,FALSE
2.079442,0.742429,0.742429,0.620323,0.522139,0.06621,0.06621,0.6875,0.342084,0.977663,0.635579,TRUE
0.693147,0.952157,0.952157,0.511754,0.431909,0.229008,0.229008,?,0.277145,0.277145,0,TRUE
0.693147,0.408971,0.408971,0,0.037077,0.005148,0.005148,?,0.436845,0.436845,0,FALSE
0.693147,0.408971,0.408971,0.064059,0.089045,0.296804,0.296804,0.625,0.875417,0.875417,0,FALSE
3.465736,0.952157,0.946258,0.569945,0.561716,0.175209,0.141939,0.75,0.333679,0.960046,0.626367,TRUE
0.693147,0.915588,0.915588,0.573726,0.525991,0.040142,0.040142,0.6875,0.653656,0.653656,0,FALSE
1.386294,0.952157,0.952157,0.631221,0.612481,0.956332,0.752497,0.6875,0.227979,0.992055,0.764076,TRUE
0.693147,0.408971,0.408971,0,0.008692,0.005917,0.005917,?,0.875763,0.875763,0,FALSE
0.693147,0.408971,0.408971,0.029463,0.026177,0.007294,0.007294,?,0.67369,0.67369,0,FALSE
0.693147,0.408971,0.408971,0.05075,0.031909,0.047739,0.047739,0.625,0.582729,0.582729,0,FALSE
0.693147,0.952157,0.952157,0.478782,0.475246,0.04878,0.04878,0.625,0.013817,0.013817,0,FALSE
1.098612,0.594784,0.594784,0.215596,0.166543,0.019624,0.019624,0.75,0.681174,0.710996,0.029822,FALSE
0.693147,0.952157,0.952157,0.631159,0.530939,0.391076,0.391076,0.625,0.62441,0.62441,0,FALSE
0.693147,0.956059,0.956059,0.3244,0.344415,0.625551,0.625551,?,0.440415,0.440415,0,FALSE
1.386294,0.408971,0.408971,0.05811,0.110143,0.716411,0.716411,0.625,0.047208,0.829246,0.782038,FALSE
0.693147,0.956059,0.956059,0.331557,0.409473,0.094872,0.094872,0.6875,0.199424,0.199424,0,FALSE
0.693147,0.915588,0.915588,0.469857,0.403846,0.007143,0.007143,0.625,0.674496,0.674496,0,FALSE
1.098612,0.408971,0.408971,0.056162,0.095519,0.030186,0.030186,?,0.492228,0.667012,0.174784,FALSE
1.386294,0.408971,0.408971,0.128445,0.165216,0.008952,0.008952,0.625,0.284514,0.334485,0.049971,FALSE
0.693147,0.952157,0.952157,0.49383,0.46736,0.013158,0.013158,0.5625,0.531376,0.531376,0,FALSE
0.693147,0.952157,0.952157,0.519068,0.431506,0.854839,0.854839,0.625,0.210132,0.210132,0,TRUE
1.791759,0.394784,0.27701,0.249213,0.325216,0.047102,0.03989,0.625,0.224525,0.29833,0.073805,FALSE
0.693147,0.952157,0.952157,0.574841,0.537201,0.466756,0.466756,0.6875,0.850317,0.850317,0,FALSE
0.693147,0.952157,0.952157,0.555732,0.441358,0.235294,0.235294,0.75,0.31399,0.31399,0,TRUE
1.098612,0.952157,0.952157,0.466199,0.381661,0.163347,0.163347,0.75,0.00403,0.099827,0.095797,TRUE
1.386294,0.952157,0.79962,0.648591,0.518314,0.142857,0.060132,0.625,0.553944,0.555556,0.001612,TRUE
1.098612,0.408971,0.308971,0.173899,0.295462,0.012821,0.009673,0.75,0.860449,0.86137,0.000921,FALSE
0.693147,0.408971,0.408971,0.054763,0.076453,0.013868,0.013868,0.6875,0.761773,0.761773,0,FALSE
1.386294,0.408971,0.408971,0.085077,0.10191,0.016504,0.016504,0.6875,0.072309,0.280368,0.20806,FALSE
1.386294,0.408971,0.408971,0.100125,0.113829,0.102662,0.102662,0.625,0.072309,0.280368,0.20806,FALSE
0.693147,0.951811,0.951811,0.2994,0.337259,0.083969,0.083969,0.625,0.600461,0.600461,0,FALSE
0.693147,0.952157,0.952157,0.346857,0.369068,0.08764,0.08764,0.8125,0.369718,0.369718,0,FALSE
0.693147,0.408971,0.408971,0.027071,0.038785,0.025618,0.025618,0.6875,0.835809,0.835809,0,FALSE
1.098612,0.952157,0.952157,0.62392,0.607235,0.500779,0.500779,0.6875,0.573287,0.937709,0.364421,FALSE
1.94591,0.952157,0.952157,0.604357,0.627897,0.744433,0.744433,0.5625,0.02844,0.233506,0.205066,TRUE
1.386294,0.959581,0.959581,0.269833,0.292308,0.591286,0.591286,0.5625,0.360622,0.407599,0.046978,TRUE
1.098612,0.952157,0.952157,0.572224,0.478531,0.555556,0.316239,0.6875,0.691767,0.708463,0.016695,TRUE
1.609438,0.259508,0.259508,0.503626,0.449132,0.00636,0.00636,0.625,0.029476,0.227979,0.198503,FALSE
1.098612,0.952157,0.952157,0.381298,0.348629,0.078947,0.065115,0.5625,0.310766,0.334485,0.023719,TRUE
0.693147,0.408971,0.408971,0.034908,0.03702,0.188679,0.188679,?,0.455959,0.455959,0,FALSE
2.197225,0.594784,0.594784,0.234745,0.213964,0.136281,0.136281,0.8125,0.072884,0.592286,0.519401,TRUE
0.693147,0.408971,0.408971,0.056141,0.060471,0.011628,0.011628,0.625,0.075533,0.075533,0,FALSE
1.609438,0.952157,0.933872,0.555881,0.509433,0.935897,0.25467,0.5625,0.179159,0.181577,0.002418,TRUE
1.609438,0.952157,0.952157,0.51744,0.49544,0.25,0.170554,0.6875,0.009902,0.530225,0.520322,TRUE
1.386294,0.952157,0.952157,0.396348,0.382745,0.046364,0.019831,0.75,0.160276,0.194473,0.034197,TRUE
0.693147,0.952157,0.952157,0.469729,0.439362,0.014085,0.014085,?,0.284514,0.284514,0,FALSE
0.693147,0.408971,0.408971,0.028367,0.039284,0.02716,0.02716,?,0.703742,0.703742,0,FALSE
2.197225,0.694784,0.694784,0.259133,0.302374,0.012241,0.012241,0.875,0.041336,0.98342,0.942084,FALSE
0.693147,0.639572,0.639572,0.584781,0.514086,0.006357,0.006357,0.6875,0.658492,0.658492,0,TRUE
1.386294,0.951811,0.951811,0.305389,0.35358,0.090909,0.090909,0.625,0.348302,0.774439,0.426137,FALSE
1.609438,0.951811,0.951811,0.301361,0.326714,0.030077,0.026311,0.75,0.313069,0.933909,0.620841,FALSE
1.098612,0.408971,0.408971,0.134105,0.14052,0.005145,0.005145,0.5625,0.4289,0.441796,0.012896,FALSE
2.397895,0.952157,0.952157,0.601357,0.626967,0.532195,0.375204,0.75,0.035118,0.966149,0.931031,TRUE
1.386294,0.952157,0.927778,0.544976,0.559897,0.10269,0.087905,0.5625,0.059643,0.172481,0.112838,FALSE
1.098612,0.952157,0.933872,0.537473,0.488398,0.068966,0.03722,0.625,0.57582,0.57582,0,FALSE
0.693147,0.408971,0.408971,0.100957,0.095505,0.026465,0.026465,0.5625,0.586989,0.586989,0,FALSE
0.693147,0.18173,0.18173,0.55567,0.473798,0.52809,0.52809,0.4375,0.180887,0.180887,0,TRUE
0.693147,0.952157,0.952157,0.388275,0.338019,0.157279,0.157279,0.75,0.155095,0.155095,0,TRUE
0.693147,0.408971,0.408971,0.084849,0.087083,0.011807,0.011807,0.75,0.262522,0.262522,0,FALSE
0.693147,0.408971,0.408971,0.044383,0.042866,0.125,0.125,?,0.330455,0.330455,0,FALSE
1.386294,0.952157,0.952157,0.350794,0.322915,0.442155,0.442155,0.5625,0.432355,0.460564,0.02821,TRUE
1.386294,0.952157,0.952157,0.569098,0.558947,0.670968,0.670968,0.5,0.077029,0.136212,0.059182,TRUE
0.693147,0.951811,0.951811,0.309346,0.30142,0.524523,0.524523,0.5,0.089004,0.089004,0,TRUE
1.098612,0.952157,0.952157,0.466094,0.432654,0.102688,0.102688,0.5,0.319171,0.872539,0.553368,TRUE
1.386294,0.952157,0.952157,0.611076,0.517208,0.368421,0.368421,0.625,0.134715,0.993782,0.859067,TRUE
